App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Avg_Compound,Avg_Positive,Avg_Neutral,Avg_Negative,Sentiment,Positive_Count,Neutral_Count,Negative_Count,Total_Reviews
Doll House Design & Decoration 2: Girls House Game,FAMILY,3.9,2338,45.0,100000,Free,0.0,Everyone,Simulation,"May 29, 2018",1.1,4.1 and up,,,,,Unknown,,,,
eCooltra: scooter sharing. Share electric scooters,TRAVEL_AND_LOCAL,4.2,2822,27.0,100000,Free,0.0,Everyone,Travel & Local,"July 27, 2018",1.21.2,4.1 and up,,,,,Unknown,,,,
Design Home,FAMILY,4.4,539931,69.0,10000000,Free,0.0,Everyone,Simulation,"August 6, 2018",1.11.01,4.2 and up,,,,,Unknown,,,,
PeopleTV - Watch Celebrity News,FAMILY,4.3,2223,8.6,100000,Free,0.0,Teen,Entertainment,"March 28, 2018",1.2.0.8,4.1 and up,,,,,Unknown,,,,
Water Surfer Racing In Moto,GAME,4.3,2233,36.0,1000000,Free,0.0,Everyone,Racing,"February 28, 2018",1.1,2.3 and up,,,,,Unknown,,,,
EW Widgets for Zooper,TOOLS,3.4,5,1.9,100,Free,0.0,Everyone,Tools,"December 3, 2016",1.0.2,4.0.3 and up,,,,,Unknown,,,,
The List,NEWS_AND_MAGAZINES,3.5,66,12.0,10000,Free,0.0,Everyone,News & Magazines,"June 1, 2017",6.11,4.1 and up,,,,,Unknown,,,,
European War 6: 1804,FAMILY,4.2,1330,96.0,10000,Paid,0.99,Teen,Strategy,"July 18, 2018",1.1.0,4.4 and up,,,,,Unknown,,,,
XCOM®: Enemy Within,FAMILY,4.2,13752,21.0,100000,Paid,9.99,Mature 17+,Strategy,"October 24, 2017",1.7.0,4.0 and up,,,,,Unknown,,,,
European War 5:Empire,FAMILY,3.8,9513,82.0,100000,Free,0.0,Everyone 10+,Strategy,"June 8, 2018",1.2.6,4.0.3 and up,,,,,Unknown,,,,
Rescue Robots Survival Games,GAME,4.0,27557,69.0,5000000,Free,0.0,Teen,Action,"July 6, 2018",F2i,4.1 and up,,,,,Unknown,,,,
Raytheon F-16 EW 360 VR,FAMILY,4.5,6,22.0,500,Free,0.0,Everyone,Entertainment,"June 9, 2017",1.0.01,4.4 and up,,,,,Unknown,,,,
Pregnant Emergency Surgery,FAMILY,3.8,127229,34.0,10000000,Free,0.0,Everyone,Casual,"September 7, 2017",1.1.14,4.0 and up,,,,,Unknown,,,,
Eddsworld Amino,SOCIAL,4.9,3071,63.0,10000,Free,0.0,Teen,Social,"July 13, 2018",1.8.19106,4.0.3 and up,,,,,Unknown,,,,
Storm Shield,WEATHER,3.5,2000,14.0,100000,Free,0.0,Everyone,Weather,"July 31, 2018",4.1.12,5.0 and up,,,,,Unknown,,,,
EdiRange,TOOLS,3.0,736,1.8,100000,Free,0.0,Everyone,Tools,"July 5, 2017",1.11,4.0.3 and up,,,,,Unknown,,,,
TRANSFORMERS: Earth Wars,FAMILY,4.5,256219,95.0,10000000,Free,0.0,Everyone,Strategy,"July 31, 2018",1.64.0.21247,4.2 and up,,,,,Unknown,,,,
Beard Live Camera Photo Editor,BEAUTY,4.7,900,30.0,5000,Free,0.0,Everyone,Beauty,"March 25, 2018",1.1,4.0.3 and up,,,,,Unknown,,,,
No Pimple - Fun games,FAMILY,3.3,24091,16.0,5000000,Free,0.0,Teen,Casual,"August 4, 2016",1.1.0,2.3 and up,,,,,Unknown,,,,
OMG Gross Zit - Date Nightmare,FAMILY,3.7,70105,67.0,10000000,Free,0.0,Everyone,Casual,"June 6, 2018",1.0.3,4.1 and up,,,,,Unknown,,,,
Garden Fever - Free!,FAMILY,3.9,13253,12.0,1000000,Free,0.0,Everyone,Puzzle,"August 9, 2016",2.1.080,2.3 and up,,,,,Unknown,,,,
GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,3.5,84779,8.5,5000000,Free,0.0,Everyone,Personalization,"June 4, 2018",2.4,4.0 and up,,,,,Unknown,,,,
Bike Race - Bike Blast Rush,GAME,4.4,83891,48.0,10000000,Free,0.0,Everyone,Action,"July 19, 2018",3.1,4.0 and up,,,,,Unknown,,,,
Subway Simulator 3D,FAMILY,4.0,25489,62.0,1000000,Free,0.0,Everyone,Simulation,"August 6, 2018",2.9.0,4.1 and up,,,,,Unknown,,,,
XCOM: TBG,FAMILY,4.0,2294,95.0,100000,Free,0.0,Everyone,Entertainment,"January 9, 2017",1.2.1,2.3 and up,,,,,Unknown,,,,
ETERNITY WARRIORS 2,GAME,4.6,568391,5.2,5000000,Free,0.0,Teen,Action,"July 1, 2014",4.3.1,2.1 and up,,,,,Unknown,,,,
Deus Ex GO,FAMILY,4.5,9699,23.0,100000,Paid,0.99,Teen,Puzzle,"July 23, 2018",2.1.111374,4.2 and up,,,,,Unknown,,,,
ADWLauncher 1 EX,PERSONALIZATION,4.3,28728,2.8,500000,Paid,2.49,Everyone,Personalization,"July 27, 2013",1.3.3.9,1.6 and up,,,,,Unknown,,,,
GO Launcher EX UI5.0 theme,PERSONALIZATION,4.3,111634,13.0,5000000,Free,0.0,Everyone,Personalization,"May 26, 2014",2.08,2.0 and up,,,,,Unknown,,,,
Device Info Ex Live Wallpaper,PERSONALIZATION,4.1,2645,1.1,50000,Paid,0.99,Everyone,Personalization,"December 20, 2015",11.0.0,2.1 and up,,,,,Unknown,,,,
GO Weather EX Theme White,WEATHER,4.2,8723,4.6,500000,Free,0.0,Everyone,Weather,"August 27, 2014",1.0,2.2 and up,,,,,Unknown,,,,
Advanced EX for HYUNDAI,TOOLS,2.7,168,0.17,5000,Paid,4.99,Everyone,Tools,"March 14, 2015",1.10,1.6 and up,,,,,Unknown,,,,
MIUI Style GO Weather EX,WEATHER,4.2,2115,1.1,500000,Free,0.0,Everyone,Weather,"July 4, 2014",1.3,1.6 and up,,,,,Unknown,,,,
Remote EX for NISSAN,COMMUNICATION,2.3,223,1.0,5000,Paid,1.49,Everyone,Communication,"July 26, 2014",1.3,3.0 and up,,,,,Unknown,,,,
Get Over Your Ex,DATING,4.1,10,11.0,5000,Free,0.0,Everyone,Dating,"April 12, 2017",1.1,4.0.3 and up,,,,,Unknown,,,,
Advanced EX for MITSUBISHI,TOOLS,2.9,33,0.141,1000,Paid,4.99,Everyone,Tools,"August 21, 2015",1.1,1.6 and up,,,,,Unknown,,,,
Advanced EX for KIA,TOOLS,3.3,257,0.16,5000,Paid,4.99,Everyone,Tools,"March 14, 2015",1.4,1.6 and up,,,,,Unknown,,,,
Advanced EX for NISSAN,TOOLS,2.9,164,0.144,5000,Paid,4.99,Everyone,Tools,"March 14, 2015",1.3,1.6 and up,,,,,Unknown,,,,
Advanced EX for FIAT,TOOLS,3.5,138,0.141,5000,Paid,4.99,Everyone,Tools,"March 5, 2015",1.6,1.6 and up,,,,,Unknown,,,,
Advanced EX for RENAULT,TOOLS,2.8,130,0.143,5000,Paid,4.99,Everyone,Tools,"March 14, 2015",1.1,1.6 and up,,,,,Unknown,,,,
Aurum Blade EX,FAMILY,4.3,28151,17.0,1000000,Free,0.0,Everyone 10+,Role Playing,"June 4, 2015",1.0.2,2.2 and up,,,,,Unknown,,,,
SCI-Ex,HEALTH_AND_FITNESS,3.5,8,7.9,1000,Free,0.0,Everyone,Health & Fitness,"June 28, 2018",1.0060.b0060,5.0 and up,,,,,Unknown,,,,
Papyrus Ex,TOOLS,4.6,1092,0.19,100000,Free,0.0,Everyone,Tools,"June 27, 2012",2.3.3,2.1 and up,,,,,Unknown,,,,
GLASS GO Launcher EX Theme,PERSONALIZATION,4.2,18280,6.0,1000000,Free,0.0,Everyone,Personalization,"January 8, 2015",1.28,1.6 and up,,,,,Unknown,,,,
Moonlight GO Weather EX,WEATHER,4.2,11510,3.5,1000000,Free,0.0,Everyone,Weather,"August 28, 2014",1.4,2.2 and up,,,,,Unknown,,,,
My Ex Girlfriend Comes Back,FAMILY,3.7,3258,26.0,500000,Free,0.0,Everyone,Casual,"March 4, 2016",1.0.0,2.3 and up,,,,,Unknown,,,,
An Elite Warrior Ex,GAME,4.7,15,93.0,100,Paid,0.99,Everyone,Adventure,"November 21, 2016",1.59,4.0.3 and up,,,,,Unknown,,,,
Gods Wars Ex : Vampire,FAMILY,3.9,1550,21.0,100000,Free,0.0,Teen,Role Playing,"October 28, 2017",1.0.6,3.0 and up,,,,,Unknown,,,,
BakaReader EX,BOOKS_AND_REFERENCE,4.3,8894,2.3,100000,Free,0.0,Everyone,Books & Reference,"July 23, 2018",1.1.51,4.0 and up,,,,,Unknown,,,,
X your Ex - Break Up Treatment,HEALTH_AND_FITNESS,4.0,32,64.0,5000,Free,0.0,Everyone,Health & Fitness,"May 20, 2017",3.9,4.1 and up,,,,,Unknown,,,,
Ex Quotes,LIFESTYLE,4.4,129,8.1,50000,Free,0.0,Everyone 10+,Lifestyle,"June 16, 2018",3.0.1,4.1 and up,,,,,Unknown,,,,
GO Contacts EX Black & Grey,PERSONALIZATION,3.7,21,0.376,500,Paid,0.99,Everyone,Personalization,"September 24, 2013",1.0,1.6 and up,,,,,Unknown,,,,
CYANOGEN GO Launcher EX Theme,PERSONALIZATION,4.3,60298,13.0,5000000,Free,0.0,Everyone,Personalization,"January 8, 2015",1.38,1.6 and up,,,,,Unknown,,,,
Ex Service Taxis,BUSINESS,3.5,15,8.0,1000,Free,0.0,Everyone,Business,"October 21, 2015",20.7.9.2,2.3 and up,,,,,Unknown,,,,
S.O.L : Stone of Life EX,FAMILY,4.3,171220,42.0,5000000,Free,0.0,Everyone 10+,Role Playing,"July 28, 2015",1.2.6,2.3.3 and up,,,,,Unknown,,,,
How To Get Your Ex Back Fast,LIFESTYLE,4.0,22,19.0,5000,Free,0.0,Everyone,Lifestyle,"February 7, 2018",15.0,4.0.3 and up,,,,,Unknown,,,,
ExDialer PRO Key,COMMUNICATION,4.5,5474,0.017,100000,Paid,3.99,Everyone,Communication,"January 15, 2014",81,2.1 and up,,,,,Unknown,,,,
Volume Control Ex,TOOLS,4.2,5,2.5,100,Paid,1.49,Everyone,Tools,"July 30, 2018",1.6.2,4.0 and up,,,,,Unknown,,,,
Virtual Dice EX,GAME,4.3,40,3.6,5000,Free,0.0,Everyone,Board,"March 15, 2016",2.8,3.0 and up,,,,,Unknown,,,,
Black Theme Go Launcher EX,PERSONALIZATION,4.1,285,3.9,50000,Free,0.0,Teen,Personalization,"October 3, 2017",5.0,2.3 and up,,,,,Unknown,,,,
EY Events,BUSINESS,2.5,31,54.0,10000,Free,0.0,Everyone,Business,"April 4, 2018",2.6,4.1 and up,,,,,Unknown,,,,
EY GlobalOne,BUSINESS,2.7,11,6.8,1000,Free,0.0,Everyone,Business,"November 27, 2017",3.1.0,2.2 and up,,,,,Unknown,,,,
EY TaxChat,FINANCE,1.2,44,27.0,1000,Free,0.0,Everyone,Finance,"April 9, 2018",3.24.0,6.0 and up,,,,,Unknown,,,,
EY India Tax Insights,BUSINESS,4.7,87,5.1,10000,Free,0.0,Everyone,Business,"July 15, 2017",0.0.1,4.1 and up,,,,,Unknown,,,,
EY Forensics,FINANCE,4.9,7,3.4,1000,Free,0.0,Everyone,Finance,"June 17, 2016",1.0.1,4.0.3 and up,,,,,Unknown,,,,
EY India CFO Insights,BUSINESS,4.7,37,10.0,5000,Free,0.0,Everyone,Business,"June 29, 2018",1.5,4.1 and up,,,,,Unknown,,,,
EY ATL Fuel Calculator,PRODUCTIVITY,4.4,15,3.1,500,Free,0.0,Everyone,Productivity,"July 21, 2018",12,2.1 and up,,,,,Unknown,,,,
Fuel Calculator for EY,TOOLS,4.7,32,2.7,1000,Free,0.0,Everyone,Tools,"June 15, 2018",1.11,2.1 and up,,,,,Unknown,,,,
EY Digi India Personal Tax,BUSINESS,4.0,2,1.7,100,Free,0.0,Everyone,Business,"May 24, 2018",5.0,4.0.3 and up,,,,,Unknown,,,,
Pink Guy - Ey B0ss,FAMILY,4.7,13,1.2,500,Free,0.0,Everyone,Entertainment,"May 4, 2016",1.0,4.0.3 and up,,,,,Unknown,,,,
EY Staff ENTERTAINER,LIFESTYLE,4.3,218,19.0,10000,Free,0.0,Everyone,Lifestyle,"January 16, 2017",1.0.3,2.3 and up,,,,,Unknown,,,,
Ey Sey Storytime រឿងនិទានតាឥសី,FAMILY,4.7,1327,44.0,10000,Free,0.0,Everyone,Education;Education,"May 18, 2017",1.2.2,4.0.3 and up,,,,,Unknown,,,,
Eyes - The Scary Horror Game Adventure,GAME,4.4,499483,99.0,10000000,Free,0.0,Teen,Adventure,"August 2, 2018",5.6.14,4.1 and up,,,,,Unknown,,,,
EY Oil & Gas,BUSINESS,4.6,20,15.0,1000,Free,0.0,Everyone,Business,"October 12, 2017",1.4.36,4.0.3 and up,,,,,Unknown,,,,
Third Eye,TOOLS,4.4,19877,4.5,1000000,Free,0.0,Everyone,Tools,"January 7, 2018",1.1.6,4.0 and up,,,,,Unknown,,,,
Sudoku Master,GAME,4.4,58387,3.3,1000000,Free,0.0,Everyone,Word,"December 13, 2013",1.1.2,2.1 and up,,,,,Unknown,,,,
Jungle Monkey Run,GAME,4.4,54082,21.0,10000000,Free,0.0,Everyone,Adventure,"July 11, 2018",1.6.8,4.0.3 and up,,,,,Unknown,,,,
Hey That's Pretty Good!,TOOLS,4.6,222,10.0,10000,Free,0.0,Everyone,Tools,"July 29, 2016",4.2.0,2.3 and up,,,,,Unknown,,,,
Everbridge,COMMUNICATION,3.1,497,36.0,100000,Free,0.0,Everyone,Communication,"July 17, 2018",8.6.2,4.4 and up,,,,,Unknown,,,,
I am Dentist - Save my Teeth,FAMILY,4.3,7443,33.0,100000,Free,0.0,Everyone,Casual,"September 29, 2016",1.0.11,3.0 and up,,,,,Unknown,,,,
Best Auto Call Recorder Free,COMMUNICATION,3.7,7,4.3,500,Free,0.0,Everyone,Communication,"October 2, 2017",2.1,4.1 and up,,,,,Unknown,,,,
Etihad Airways,TRAVEL_AND_LOCAL,4.1,3674,61.0,500000,Free,0.0,Everyone,Travel & Local,"July 9, 2018",1.8.1 (41),5.0 and up,,,,,Unknown,,,,
Beach Volleyball 3D,SPORTS,4.2,43191,14.0,5000000,Free,0.0,Everyone,Sports,"January 10, 2018",1.0.3,2.1 and up,,,,,Unknown,,,,
Organizer,PRODUCTIVITY,4.4,936,5.4,50000,Paid,2.99,Everyone,Productivity,"June 17, 2018",2.96,4.0 and up,,,,,Unknown,,,,
EZ Video Download for Facebook,SOCIAL,4.1,34079,1.3,1000000,Free,0.0,Teen,Social,"March 14, 2017",2.001,4.0.3 and up,,,,,Unknown,,,,
EZ Cleaner - Booster Optimizer,TOOLS,4.4,6801,2.8,500000,Free,0.0,Everyone,Tools,"January 8, 2018",1.3.1,4.0.3 and up,,,,,Unknown,,,,
EZ PZ RPG,FAMILY,3.8,70903,47.0,1000000,Free,0.0,Everyone 10+,Role Playing,"October 27, 2016",2.164.4,2.3 and up,,,,,Unknown,,,,
EZ Inspections,PRODUCTIVITY,2.8,160,7.6,10000,Free,0.0,Everyone,Productivity,"July 27, 2018",4.5.24,4.2 and up,,,,,Unknown,,,,
EZ-ELD Update,AUTO_AND_VEHICLES,3.1,14,4.6,1000,Free,0.0,Everyone,Auto & Vehicles,"February 9, 2018",16.00,4.3 and up,,,,,Unknown,,,,
EZ Display,PRODUCTIVITY,2.9,280,10.0,50000,Free,0.0,Everyone,Productivity,"November 14, 2014",1.0.0.457,4.0 and up,,,,,Unknown,,,,
EZ Web Video Cast | Chromecast,VIDEO_PLAYERS,4.1,1276,4.6,100000,Free,0.0,Everyone,Video Players & Editors,"December 14, 2017",1.0,4.4 and up,,,,,Unknown,,,,
ez Share Android app,PHOTOGRAPHY,3.3,1461,13.0,100000,Free,0.0,Everyone,Photography,"August 31, 2017",3.2.6,2.3 and up,,,,,Unknown,,,,
EZ File Manager(Root Explorer),PRODUCTIVITY,3.5,626,1.2,100000,Free,0.0,Everyone,Productivity,"June 23, 2015",1.1,3.2 and up,,,,,Unknown,,,,
EZ Launcher,PERSONALIZATION,4.2,18926,2.9,1000000,Free,0.0,Everyone,Personalization,"September 28, 2013",0.5.2 beta,2.2 and up,,,,,Unknown,,,,
EZ-SEE,VIDEO_PLAYERS,2.8,71,10.0,10000,Free,0.0,Everyone,Video Players & Editors,"July 18, 2018",3.08,5.0 and up,,,,,Unknown,,,,
EZ-ELD Driver App (Free),AUTO_AND_VEHICLES,2.1,83,4.8,5000,Free,0.0,Everyone,Auto & Vehicles,"July 29, 2018",1.0.12,4.3 and up,,,,,Unknown,,,,
Ez Mirror Match,GAME,4.4,3344,36.0,500000,Free,0.0,Everyone,Arcade,"January 3, 2018",2.1,4.0 and up,,,,,Unknown,,,,
EZ Notes Lite,PRODUCTIVITY,4.4,69,3.5,1000,Free,0.0,Everyone,Productivity,"July 8, 2016",2.79,4.0 and up,,,,,Unknown,,,,
Dream EZ,HEALTH_AND_FITNESS,4.1,107,50.0,10000,Free,0.0,Everyone,Health & Fitness,"March 24, 2016",1.0.0,3.0 and up,,,,,Unknown,,,,
Ez Texting,BUSINESS,3.3,49,0.051,10000,Free,0.0,Everyone,Business,"January 18, 2012",0.59,2.1 and up,,,,,Unknown,,,,
EZ TV Player,VIDEO_PLAYERS,3.5,51,11.0,10000,Free,0.0,Everyone,Video Players & Editors,"June 26, 2018",8.0.9,5.0 and up,,,,,Unknown,,,,
EZ-GUI Ground Station,TOOLS,4.7,3696,29.0,50000,Free,0.0,Everyone,Tools,"August 10, 2017",4.5,4.3 and up,,,,,Unknown,,,,
Ez iCam,PHOTOGRAPHY,3.1,7300,46.0,1000000,Free,0.0,Teen,Photography,"January 12, 2018",V4.1.0,5.0 and up,,,,,Unknown,,,,
E-Z App™ Train Control,TOOLS,4.3,33,46.0,1000,Free,0.0,Everyone,Tools,"December 6, 2016",1.0,4.3 and up,,,,,Unknown,,,,
EZ App Installer,TOOLS,4.1,533,1.4,100000,Free,0.0,Everyone,Tools,"July 22, 2017",1.4.13,4.0 and up,,,,,Unknown,,,,
EZ Clock & Weather Widget,WEATHER,4.2,6849,1.2,1000000,Free,0.0,Everyone,Weather,"March 5, 2014",v1.9.6 beta 1,2.1 and up,,,,,Unknown,,,,
EZ Pass,TOOLS,2.5,15,0.228,5000,Free,0.0,Everyone,Tools,"September 10, 2016",1.3,2.3 and up,,,,,Unknown,,,,
EZ View,BUSINESS,3.0,287,9.8,50000,Free,0.0,Everyone,Business,"October 26, 2015",1.0.0.32,4.0 and up,,,,,Unknown,,,,
EZ TAG Express,TRAVEL_AND_LOCAL,3.2,86,39.0,10000,Free,0.0,Everyone,Travel & Local,"May 17, 2018",2.5.186032,4.4 and up,,,,,Unknown,,,,
EZ Wifi Notification,COMMUNICATION,4.3,260,0.193,10000,Free,0.0,Everyone,Communication,"August 11, 2014",1.8,2.2 and up,,,,,Unknown,,,,
EZ-VPNGate,TOOLS,4.3,36,12.0,5000,Free,0.0,Everyone,Tools,"August 21, 2017",1.0.7,4.0.3 and up,,,,,Unknown,,,,
EZ Switch Widget,PRODUCTIVITY,4.2,2412,0.192,100000,Free,0.0,Everyone,Productivity,"September 27, 2012",0.1.8 beta,2.2 and up,,,,,Unknown,,,,
EZ-Builder Mobile,FAMILY,4.3,51,57.0,5000,Free,0.0,Everyone,Education,"April 2, 2018",2018.04.02.00,3.0 and up,,,,,Unknown,,,,
EZ LED,TOOLS,2.2,19,2.1,1000,Free,0.0,Everyone,Tools,"September 5, 2017",1.1,4.3 and up,,,,,Unknown,,,,
F&M Bank - EZ Banking,FINANCE,3.9,49,3.9,10000,Free,0.0,Everyone,Finance,"February 24, 2017",3.34.0+1702241319.a,4.1 and up,,,,,Unknown,,,,
My EZ-Link Mobile,LIFESTYLE,2.8,3187,11.0,100000,Free,0.0,Everyone,Lifestyle,"January 27, 2017",1.0.11,4.0 and up,,,,,Unknown,,,,
EZ Financial Calculator,FINANCE,4.4,32,2.3,1000,Free,0.0,Everyone,Finance,"January 13, 2018",2.3,4.4 and up,,,,,Unknown,,,,
EZ Quran,BOOKS_AND_REFERENCE,4.6,595,8.5,50000,Free,0.0,Everyone,Books & Reference,"June 28, 2016",6.0,4.1 and up,,,,,Unknown,,,,
EZ Screenshot,TOOLS,4.4,55,1.4,5000,Free,0.0,Everyone,Tools,"September 12, 2017",1.1.4,5.0 and up,,,,,Unknown,,,,
EZ Utilities Extension,TOOLS,3.9,33,0.473,5000,Free,0.0,Everyone,Tools,"May 5, 2016",9.0,6.0 and up,,,,,Unknown,,,,
EZ-Placard - Free Placard Calculator,TOOLS,2.9,7,2.4,1000,Free,0.0,Everyone,Tools,"October 26, 2017",2,4.1 and up,,,,,Unknown,,,,
EZ game screen recorder with audio 1080P,VIDEO_PLAYERS,4.1,40,3.9,1000,Free,0.0,Everyone,Video Players & Editors,"July 13, 2017",1.0.0,5.0 and up,,,,,Unknown,,,,
FA Player Essentials,SPORTS,5.0,7,68.0,100,Free,0.0,Everyone,Sports,"July 23, 2018",1.6.0,4.0.3 and up,,,,,Unknown,,,,
HTC Sense Input - FA,TOOLS,4.6,1420,1.6,100000,Free,0.0,Everyone,Tools,"November 9, 2015",1.0.606863,5.0 and up,,,,,Unknown,,,,
Facebook Face to Face Events,BUSINESS,4.4,4518,26.0,1000000,Free,0.0,Everyone,Business,"March 1, 2018",1.5,4.1 and up,,,,,Unknown,,,,
FA Part 1 & 2 Past Papers Solved Free – Offline,BOOKS_AND_REFERENCE,3.9,46,3.0,5000,Free,0.0,Everyone,Books & Reference,"April 30, 2018",1.1,4.0 and up,,,,,Unknown,,,,
CNY Slots : Gong Xi Fa Cai 发财机,GAME,3.6,33,71.0,5000,Free,0.0,Teen,Casino,"June 6, 2017",1.2,4.0.3 and up,,,,,Unknown,,,,
Il Coccodrillo Come Fa,FAMILY,3.4,17,0.246,1000,Free,0.0,Everyone,Entertainment,"November 21, 2014",1.0,4.0 and up,,,,,Unknown,,,,
Farsi Keyboard,TOOLS,4.3,9716,1.3,1000000,Free,0.0,Everyone,Tools,"April 10, 2018",4.7,4.0 and up,,,,,Unknown,,,,
Golden HoYeah Slots - Real Casino Slots,GAME,4.4,201537,68.0,5000000,Free,0.0,Teen,Casino,"August 1, 2018",2.1.7,4.0.3 and up,,,,,Unknown,,,,
FaFaFa™ Gold Casino: Free slot machines,GAME,4.3,11051,44.0,1000000,Free,0.0,Teen,Casino,"June 25, 2018",1.9.58,4.0.3 and up,,,,,Unknown,,,,
Messenger Messenger,SOCIAL,4.3,38826,7.0,10000000,Free,0.0,Everyone,Social,"August 7, 2018",1.6,4.1 and up,,,,,Unknown,,,,
Heart of Vegas™ Slots – Free Slot Casino Games,GAME,4.5,264282,48.0,10000000,Free,0.0,Teen,Casino,"July 12, 2018",3.10.43,4.0.3 and up,,,,,Unknown,,,,
Authy 2-Factor Authentication,TOOLS,4.3,15070,6.3,1000000,Free,0.0,Everyone,Tools,"July 30, 2018",23.2.7,4.0.3 and up,,,,,Unknown,,,,
Facejjang,PHOTOGRAPHY,4.1,100179,96.0,10000000,Free,0.0,Everyone,Photography,"May 17, 2018",2.52,4.0.3 and up,,,,,Unknown,,,,
Block Puzzle - Wood Legend,FAMILY,4.4,318867,10.0,10000000,Free,0.0,Everyone,Puzzle,"July 6, 2018",26.0,4.0.3 and up,,,,,Unknown,,,,
Soccer 2018,SPORTS,3.5,172373,47.0,10000000,Free,0.0,Everyone,Sports,"July 12, 2018",1.3,4.3 and up,,,,,Unknown,,,,
Flash Light on Call & SMS,TOOLS,4.1,25438,3.2,1000000,Free,0.0,Everyone,Tools,"April 24, 2018",1.2.3,4.0.3 and up,,,,,Unknown,,,,
Swift for Facebook Lite,SOCIAL,4.3,9562,5.8,500000,Free,0.0,Teen,Social,"May 31, 2018",4.1.0,Varies with device,,,,,Unknown,,,,
Friendly for Facebook,SOCIAL,4.5,42621,23.0,1000000,Free,0.0,Teen,Social,"August 7, 2018",2.1.05,4.4 and up,,,,,Unknown,,,,
Mini for fb lite,TOOLS,4.0,710,1.1,100000,Free,0.0,Everyone,Tools,"May 24, 2018",1.0,2.3 and up,,,,,Unknown,,,,
Faster for Facebook Lite,SOCIAL,4.3,24456,4.6,1000000,Free,0.0,Teen,Social,"May 29, 2018",4.7,4.1 and up,,,,,Unknown,,,,
Who Viewed My FB Profile,FAMILY,3.4,121,6.3,10000,Free,0.0,Everyone,Entertainment,"December 26, 2017",2.0,4.0.3 and up,,,,,Unknown,,,,
Lite for Facebook Messenger,COMMUNICATION,4.3,76498,4.3,1000000,Free,0.0,Teen,Communication,"June 20, 2018",6.3.2,Varies with device,,,,,Unknown,,,,
Profile Tracker - Who Viewed My Facebook Profile,SOCIAL,4.7,37090,4.8,500000,Free,0.0,Teen,Social,"August 1, 2018",5.4,4.1 and up,,,,,Unknown,,,,
Who viewed my fb profile pro★★,FAMILY,4.5,6396,4.2,100000,Free,0.0,Everyone,Entertainment,"August 17, 2017",24.4,4.1 and up,,,,,Unknown,,,,
Video Downloader For FB: Save FB Videos 2018,TOOLS,4.3,434,3.6,50000,Free,0.0,Everyone,Tools,"August 8, 2018",1.1.9,4.0.3 and up,,,,,Unknown,,,,
Pink Color for Facebook,SOCIAL,4.1,5285,4.0,500000,Free,0.0,Everyone,Social,"July 1, 2018",2.0.5,4.1 and up,,,,,Unknown,,,,
Messenger,SOCIAL,4.1,68025,3.9,10000000,Free,0.0,Everyone,Social,"April 16, 2018",1.0,4.1 and up,,,,,Unknown,,,,
"Stickers for Imo, fb, whatsapp",SOCIAL,4.4,214,8.7,10000,Free,0.0,Teen,Social,"October 23, 2016",1.0.0.2,2.3 and up,,,,,Unknown,,,,
Cover Camera for FB,PHOTOGRAPHY,3.8,742,1.8,100000,Free,0.0,Everyone,Photography,"March 9, 2014",3.0.0,2.2 and up,,,,,Unknown,,,,
MB Notifications for FB (Free),SOCIAL,3.9,3047,1.5,100000,Free,0.0,Teen,Social,"April 29, 2015",1.17.0,2.3 and up,,,,,Unknown,,,,
MultiMessage for FB Messenger,PRODUCTIVITY,4.2,182,7.0,50000,Free,0.0,Everyone,Productivity,"April 28, 2018",1.0.1,4.2 and up,,,,,Unknown,,,,
FB Live,BUSINESS,3.7,27,18.0,5000,Free,0.0,Everyone,Business,"May 17, 2018",1.2.0,5.0 and up,,,,,Unknown,,,,
Phoenix - Facebook & Messenger,SOCIAL,4.3,9606,3.4,100000,Free,0.0,Teen,Social,"July 18, 2018",2.2.0717,5.0 and up,,,,,Unknown,,,,
Faster Social for Facebook,SOCIAL,4.2,1236,3.3,100000,Free,0.0,Teen,Social,"August 2, 2018",1.8,4.3 and up,,,,,Unknown,,,,
Check Your Visitors on FB ?,SOCIAL,3.6,40,1.5,5000,Free,0.0,Everyone,Social,"February 17, 2017",4.4,4.2 and up,,,,,Unknown,,,,
Videos downloader for Facebook:fast fb video saver,VIDEO_PLAYERS,4.3,20,5.1,5000,Free,0.0,Everyone,Video Players & Editors,"April 27, 2018",1.0.0,4.0.3 and up,,,,,Unknown,,,,
Stickers for Facebook,SOCIAL,4.3,11066,10.0,1000000,Free,0.0,Everyone,Social,"March 13, 2018",1.4,4.4 and up,,,,,Unknown,,,,
Video Download For FB,TOOLS,4.3,444,1.6,100000,Free,0.0,Everyone,Tools,"July 14, 2017",1.0,3.0 and up,,,,,Unknown,,,,
Video Downloader for FB : Video Download with Link,VIDEO_PLAYERS,4.5,1060,3.2,100000,Free,0.0,Everyone,Video Players & Editors,"December 20, 2017",2.1,4.0 and up,,,,,Unknown,,,,
Video Downloader for FB,TOOLS,4.3,53,3.0,5000,Free,0.0,Everyone,Tools,"August 1, 2018",1.0.1,4.0.3 and up,,,,,Unknown,,,,
